t,ch1,ch2,ch3
1.26E-07,-0.02256,15.109091,0.030830039
1.27E-07,-0.00666,15.425297,0.046640318
1.28E-07,-0.00666,15.425297,0.062450591
1.29E-07,0.009091,15.583399,0.10197628
1.30E-07,0.009091,15.425297,0.10988142
1.31E-07,-0.00666,15.109091,0.10988142
1.32E-07,-0.01469,14.950988,0.11778656
1.33E-07,-0.01469,15.267194,0.10988142
1.34E-07,0.009091,15.425297,0.09407115
1.35E-07,-0.03831,15.267194,0.046640318
1.36E-07,-0.01469,15.425297,0.33122531
1.37E-07,-0.00666,15.425297,0.062450591
1.38E-07,-0.02256,15.899605,-0.087747037
1.39E-07,-0.01469,16.373913,-0.15098815
1.40E-07,-0.00666,16.532017,-0.15098815
1.41E-07,-0.00666,16.690119,-0.15889329
1.42E-07,-0.00666,17.322529,-0.18260869
1.43E-07,-0.01469,17.480633,-0.15889329
1.44E-07,0.001217,17.638735,-0.14308301
1.45E-07,0.009091,17.796839,-0.079841897
1.46E-07,-0.03043,17.796839,-0.016600791
1.47E-07,-0.01469,18.113043,0.078260869
1.48E-07,-0.02256,18.429249,0.48142293
1.49E-07,-0.00666,18.429249,0.2521739
1.50E-07,-0.01469,18.429249,0.15731226
1.51E-07,-0.02256,18.587351,0.18102767
1.52E-07,-0.02256,18.745455,0.24426877
1.53E-07,-0.00666,18.429249,0.24426877
1.54E-07,-0.01469,18.587351,0.19683795
1.55E-07,-0.03043,18.903557,0.16521738
1.56E-07,0.001217,18.429249,0.10197628
1.57E-07,-0.00666,18.903557,0.062450591
1.58E-07,-0.02256,19.061661,0.015019763
1.59E-07,0.009091,19.219763,0.13359684
1.60E-07,-0.03043,19.377865,0.24426877
1.61E-07,0.009091,19.535969,-0.024505928
1.62E-07,-0.02256,19.694071,-0.15098815
1.63E-07,-0.02256,19.694071,-0.13517787
1.64E-07,0.024839,19.852175,-0.079841897
1.65E-07,0.009091,20.484585,-0.071936756
1.66E-07,-0.00666,20.484585,-0.071936756
1.67E-07,-0.01469,20.326483,-0.048221342
1.68E-07,0.016965,20.326483,0.0071146246
1.69E-07,-0.00666,20.168379,0.054545455
1.70E-07,0.016965,20.484585,0.086166009
1.71E-07,0.001217,20.642687,0.41818181
1.72E-07,-0.03043,20.484585,0.35494071
1.73E-07,-0.01469,20.642687,0.20474309
1.74E-07,-0.00666,20.484585,0.10197628
1.75E-07,-0.03043,20.484585,0.13359684
1.76E-07,-0.01469,20.642687,0.17312253
1.77E-07,-0.01469,20.800791,0.11778656
1.78E-07,0.001217,20.642687,0.054545455
1.79E-07,-0.00666,21.116997,0.022924902
1.80E-07,-0.01469,21.116997,-0.032411069
1.81E-07,0.016965,21.433201,-0.056126483
1.82E-07,-0.02256,21.749407,-0.079841897
1.83E-07,-0.03831,21.749407,0.26798418
1.84E-07,0.009091,21.749407,0.062450591
1.85E-07,0.016965,22.065613,-0.048221342
1.86E-07,-0.01469,22.223715,-0.09565217
1.87E-07,0.009091,22.223715,-0.016600791
1.88E-07,-0.00666,22.381819,0.046640318
1.89E-07,0.001217,22.223715,0.046640318
1.90E-07,-0.00666,22.381819,0.062450591
1.91E-07,-0.00666,22.223715,0.078260869
1.92E-07,-0.00666,22.223715,0.10197628
1.93E-07,0.001217,22.381819,0.11778656
1.94E-07,-0.00666,22.223715,0.09407115
1.95E-07,0.001217,22.698023,0.5367589
1.96E-07,-0.01469,22.381819,0.21264823
1.97E-07,-0.00666,22.539921,0.030830039
1.98E-07,-0.01469,22.539921,-0.048221342
1.99E-07,0.001217,22.539921,-0.0086956518
2.00E-07,-0.02256,22.539921,-0.016600791
2.01E-07,-0.02256,23.014229,-0.064031623
2.02E-07,0.001217,23.014229,-0.10355731
2.03E-07,-0.02256,23.014229,-0.11146245
2.04E-07,-0.03043,23.172333,-0.10355731
2.05E-07,-0.01469,22.856127,-0.071936756
2.06E-07,-0.01469,23.172333,-0.032411069
2.07E-07,-0.00666,23.330435,0.60000002
2.08E-07,0.001217,23.014229,0.17312253
2.09E-07,-0.01469,23.014229,-0.0086956518
2.10E-07,-0.01469,23.488537,-0.0086956518
2.11E-07,-0.02256,23.330435,0.062450591
2.12E-07,0.009091,23.172333,0.09407115
2.13E-07,0.001217,23.172333,0.062450591
2.14E-07,0.016965,23.488537,0.046640318
2.15E-07,-0.01469,23.014229,0.054545455
2.16E-07,0.024839,23.014229,0.054545455
2.17E-07,0.001217,23.172333,0.070355728
2.18E-07,-0.00666,23.330435,0.33122531
2.19E-07,0.001217,23.330435,0.9083004
2.20E-07,-0.02256,23.488537,0.27588934
2.21E-07,0.001217,23.330435,-0.00079051382
2.22E-07,-0.00666,23.172333,-0.0086956518
2.23E-07,0.001217,23.330435,0.078260869
2.24E-07,-0.03043,23.330435,0.054545455
2.25E-07,-0.01469,23.646641,0.022924902
2.26E-07,-0.02256,23.646641,0.0071146246
2.27E-07,-0.01469,23.804743,0.022924902
2.28E-07,-0.00666,23.962847,0.046640318
2.29E-07,-0.00666,23.804743,0.062450591
2.30E-07,0.009091,23.804743,0.8529644
2.31E-07,-0.02256,23.646641,0.95573121
2.32E-07,-0.00666,23.804743,0.29960474
2.33E-07,-0.01469,23.646641,0.015019763
2.34E-07,-0.01469,23.488537,0.062450591
2.35E-07,-0.03043,23.804743,0.16521738
2.36E-07,0.009091,23.488537,0.1256917
2.37E-07,-0.01469,23.804743,0.070355728
2.38E-07,0.001217,23.804743,0.038735177
2.39E-07,-0.00666,23.488537,0.038735177
2.40E-07,-0.02256,23.488537,0.054545455
2.41E-07,0.001217,23.804743,0.030830039
2.42E-07,-0.01469,23.330435,1.287747
2.43E-07,-0.00666,23.646641,0.78181821
2.44E-07,0.001217,23.488537,0.14940712
2.45E-07,-0.02256,23.646641,-0.11146245
2.46E-07,-0.01469,23.646641,0.0071146246
2.47E-07,0.001217,23.330435,0.15731226
2.48E-07,0.009091,23.172333,0.11778656
2.49E-07,-0.02256,23.330435,0.054545455
2.50E-07,-0.02256,23.172333,0.054545455
2.51E-07,0.016965,23.172333,0.078260869
2.52E-07,-0.00666,23.172333,0.10197628
2.53E-07,-0.01469,23.172333,0.062450591
2.54E-07,-0.01469,22.856127,1.5407114
2.55E-07,-0.02256,23.014229,0.67114627
2.56E-07,-0.02256,22.856127,0.10197628
2.57E-07,-0.02256,22.856127,-0.13517787
2.58E-07,-0.00666,22.381819,0.038735177
2.59E-07,0.001217,22.698023,0.13359684
2.60E-07,-0.00666,22.698023,0.046640318
2.61E-07,-0.03043,22.381819,-0.024505928
2.62E-07,0.009091,22.539921,-0.048221342
2.63E-07,-0.01469,22.381819,-0.016600791
2.64E-07,0.009091,22.381819,0.046640318
2.65E-07,-0.00666,22.381819,0.038735177
2.66E-07,0.016965,22.381819,1.4221344
2.67E-07,-0.01469,22.381819,0.5367589
2.68E-07,-0.00666,22.223715,0.054545455
2.69E-07,-0.00666,22.223715,-0.071936756
2.70E-07,0.009091,22.065613,0.18102767
2.71E-07,-0.00666,22.223715,0.2521739
2.72E-07,-0.01469,21.907511,0.14940712
2.73E-07,-0.01469,21.907511,0.062450591
2.74E-07,-0.01469,22.065613,0.054545455
2.75E-07,0.001217,21.907511,0.070355728
2.76E-07,0.001217,22.065613,0.09407115
2.77E-07,0.009091,21.591305,0.22845849
2.78E-07,0.001217,21.591305,1.1612648
2.79E-07,0.009091,21.749407,0.33122531
2.80E-07,-0.02256,21.275099,-0.12727273
2.81E-07,0.001217,21.749407,-0.16679841
2.82E-07,-0.02256,21.749407,0.09407115
2.83E-07,-0.01469,21.116997,0.10197628
2.84E-07,-0.03043,21.433201,0.0071146246
2.85E-07,-0.01469,21.275099,-0.024505928
2.86E-07,-0.01469,21.116997,-0.00079051382
2.87E-07,0.009091,21.433201,0.038735177
2.88E-07,-0.01469,21.116997,0.078260869
2.89E-07,-0.00666,20.958893,0.63162053
2.90E-07,0.024839,20.958893,0.93992096
2.91E-07,0.016965,20.800791,0.28379446
2.92E-07,-0.03043,20.642687,-0.079841897
2.93E-07,-0.00666,20.326483,-0.024505928
2.94E-07,-0.00666,20.326483,0.17312253
2.95E-07,-0.02256,20.326483,0.14150198
2.96E-07,0.009091,20.326483,0.022924902
2.97E-07,0.016965,20.168379,-0.048221342
2.98E-07,-0.02256,20.010277,-0.016600791
2.99E-07,0.016965,20.010277,-0.00079051382
3.00E-07,-0.00666,19.852175,-0.00079051382
3.01E-07,-0.00666,19.694071,0.83715415
3.02E-07,-0.01469,19.694071,0.57628459
3.03E-07,-0.02256,19.377865,0.11778656
3.04E-07,-0.03043,19.377865,-0.15098815
3.05E-07,-0.02256,19.061661,-0.0086956518
3.06E-07,-0.00666,18.903557,0.16521738
3.07E-07,-0.02256,18.587351,0.1256917
3.08E-07,-0.01469,18.429249,0.046640318
3.09E-07,-0.01469,18.587351,0.0071146246
3.10E-07,-0.02256,18.429249,0.054545455
3.11E-07,0.001217,18.429249,0.09407115
3.12E-07,0.001217,17.954941,0.070355728
3.13E-07,0.009091,17.796839,0.97154152
3.14E-07,-0.00666,18.113043,0.44189724
3.15E-07,-0.01469,17.638735,0.086166009
3.16E-07,0.001217,17.796839,-0.14308301
3.17E-07,-0.01469,17.638735,-0.00079051382
3.18E-07,-0.02256,17.638735,0.086166009
3.19E-07,0.016965,17.322529,0.022924902
3.20E-07,-0.02256,17.164427,-0.071936756
3.21E-07,-0.03043,17.006325,-0.09565217
3.22E-07,-0.01469,17.006325,-0.048221342
3.23E-07,0.009091,16.848221,-0.00079051382
3.24E-07,0.009091,16.690119,-0.024505928
3.25E-07,0.001217,16.690119,0.75810277
3.26E-07,-0.01469,16.532017,0.27588934
3.27E-07,0.016965,16.690119,0.046640318
3.28E-07,-0.00666,16.373913,-0.040316205
3.29E-07,0.001217,16.215811,0.13359684
3.30E-07,-0.00666,16.057707,0.20474309
3.31E-07,-0.02256,15.741502,0.14940712
3.32E-07,-0.02256,15.741502,0.078260869
3.33E-07,-0.01469,15.583399,0.078260869
3.34E-07,-0.01469,15.741502,0.09407115
3.35E-07,0.009091,15.741502,0.11778656
3.36E-07,0.009091,15.425297,0.10988142
3.37E-07,0.001217,15.267194,0.60000002
3.38E-07,0.016965,15.109091,0.18893281
3.39E-07,0.001217,14.950988,-0.048221342
3.40E-07,-0.02256,14.792886,-0.079841897
3.41E-07,-0.01469,14.792886,0.054545455
3.42E-07,-0.03043,14.792886,0.078260869
3.43E-07,-0.01469,14.47668,0.015019763
3.44E-07,-0.01469,14.318577,-0.024505928
3.45E-07,0.001217,14.318577,-0.00079051382
3.46E-07,-0.00666,14.160475,0.046640318
3.47E-07,-0.00666,13.844269,0.062450591
3.48E-07,0.001217,13.686166,0.2521739
3.49E-07,0.001217,13.528063,0.47351778
3.50E-07,0.009091,13.369961,0.19683795
3.51E-07,0.024839,13.369961,0.022924902
3.52E-07,-0.00666,13.211858,0.038735177
3.53E-07,-0.02256,13.053755,0.14150198
3.54E-07,-0.00666,12.895652,0.1256917
3.55E-07,-0.01469,13.053755,0.070355728
3.56E-07,-0.00666,12.579447,-0.0086956518
3.57E-07,-0.00666,12.421344,0.0071146246
3.58E-07,-0.00666,12.579447,-0.00079051382
3.59E-07,-0.00666,12.263241,-0.0086956518
3.60E-07,-0.02256,12.263241,0.29169962
3.61E-07,0.001217,11.947036,0.23636363
3.62E-07,0.001217,12.105139,0.015019763
3.63E-07,0.001217,11.788933,-0.11936759
3.64E-07,-0.03043,11.63083,-0.064031623
3.65E-07,-0.01469,11.314625,0.015019763
3.66E-07,-0.00666,10.998419,0.022924902
3.67E-07,-0.01469,10.840316,-0.024505928
3.68E-07,0.001217,10.998419,-0.016600791
3.69E-07,-0.00666,10.366008,0.015019763
3.70E-07,-0.01469,10.524111,0.054545455
3.71E-07,0.001217,10.524111,0.046640318
3.72E-07,0.001217,10.366008,0.44189724
3.73E-07,-0.00666,10.207905,0.26007906
3.74E-07,-0.00666,10.049803,0.046640318
3.75E-07,-0.02256,10.049803,-0.048221342
3.76E-07,-0.02256,9.7335968,0.015019763
3.77E-07,-0.03043,9.5754938,0.054545455
3.78E-07,-0.03043,9.5754938,0.015019763
3.79E-07,-0.00666,9.1011858,-0.024505928
3.80E-07,0.001217,8.9430828,-0.056126483
3.81E-07,0.016965,8.7849798,-0.048221342
3.82E-07,-0.03043,8.6268778,-0.024505928
3.83E-07,-0.00666,8.3106718,-0.040316205
3.84E-07,-0.01469,8.4687748,0.34703559
3.85E-07,-0.03831,8.4687748,0.11778656
3.86E-07,-0.00666,8.3106718,0.015019763
3.87E-07,0.009091,8.1525688,-0.040316205
3.88E-07,-0.00666,8.1525688,0.054545455
3.89E-07,0.001217,7.8363638,0.086166009
3.90E-07,0.001217,7.5201583,0.070355728
3.91E-07,0.001217,7.6782608,0.038735177
3.92E-07,-0.02256,7.3620553,0.046640318
3.93E-07,-0.00666,7.2039528,0.046640318
3.94E-07,-0.03043,7.0458498,0.062450591
3.95E-07,-0.01469,7.0458498,0.054545455
3.96E-07,-0.00666,6.8877468,0.31541502
3.97E-07,0.009091,6.5715413,0.10197628
3.98E-07,0.009091,6.5715413,-0.0086956518
3.99E-07,-0.01469,6.5715413,-0.048221342
4.00E-07,-0.01469,6.4134388,-0.0086956518
4.01E-07,-0.00666,6.2553358,0.0071146246
4.02E-07,-0.00666,6.0972333,-0.016600791
4.03E-07,-0.03043,5.9391303,-0.048221342
4.04E-07,0.024839,5.7810278,-0.024505928
4.05E-07,-0.01469,5.6229248,-0.0086956518
4.06E-07,-0.04618,5.3067193,0.015019763
4.07E-07,-0.00666,5.3067193,0.062450591
4.08E-07,-0.01469,5.3067193,0.20474309
4.09E-07,0.001217,4.9905138,0.078260869
4.10E-07,-0.01469,4.6743083,-0.00079051382
4.11E-07,-0.01469,4.8324113,0.015019763
4.12E-07,0.001217,4.3581028,0.070355728
4.13E-07,0.001217,4.3581028,0.054545455
4.14E-07,-0.00666,4.3581028,0.030830039
4.15E-07,0.009091,4.0418973,-0.00079051382
4.16E-07,0.016965,3.8837945,0.0071146246
4.17E-07,-0.01469,3.7256918,-0.0086956518
4.18E-07,0.009091,3.567589,-0.016600791
4.19E-07,-0.01469,3.567589,0.062450591
4.20E-07,-0.00666,3.567589,0.078260869
4.21E-07,-0.00666,3.2513833,-0.00079051382
4.22E-07,-0.01469,3.2513833,-0.064031623
4.23E-07,0.009091,2.9351778,-0.024505928
4.24E-07,-0.00666,2.7770751,0.0071146246
4.25E-07,-0.02256,2.6189723,0.030830039
4.26E-07,-0.00666,2.6189723,0.015019763
4.27E-07,-0.01469,2.3027668,0.030830039
4.28E-07,0.009091,2.3027668,0.038735177
4.29E-07,-0.02256,2.144664,0.054545455
4.30E-07,-0.02256,1.8284585,0.054545455
4.31E-07,0.001217,1.6703557,0.17312253
4.32E-07,-0.02256,1.6703557,0.1256917
4.33E-07,-0.00666,1.5122529,0.070355728
4.34E-07,0.009091,1.3541502,0.038735177
4.35E-07,0.001217,1.3541502,0.022924902
4.36E-07,-0.01469,1.0379447,0.054545455
4.37E-07,0.009091,0.87984192,0.046640318
4.38E-07,-0.01469,1.0379447,-0.00079051382
4.39E-07,-0.02256,0.56363636,-0.024505928
4.40E-07,0.001217,0.72173911,-0.024505928
4.41E-07,-0.03043,0.56363636,-0.016600791
4.42E-07,-0.02256,0.24743083,-0.016600791
4.43E-07,-0.01469,0.24743083,0.070355728
4.44E-07,-0.03043,-0.0687747,0.022924902
4.45E-07,-0.00666,-0.0687747,-0.00079051382
4.46E-07,0.001217,-0.0687747,-0.0086956518
4.47E-07,-0.00666,-0.0687747,0.015019763
4.48E-07,-0.00666,-0.38498023,0.046640318
4.49E-07,0.001217,-0.38498023,0.038735177
4.50E-07,-0.01469,-0.38498023,0.030830039
4.51E-07,-0.01469,-0.70118576,0.038735177
4.52E-07,0.001217,-0.70118576,0.038735177
4.53E-07,-0.02256,-0.85928851,0.046640318
4.54E-07,0.001217,-1.1754941,0.038735177
4.55E-07,0.016965,-1.0173913,0.078260869
4.56E-07,0.001217,-1.1754941,0.022924902
4.57E-07,-0.02256,-1.1754941,-0.0086956518
4.58E-07,0.001217,-1.3335968,-0.024505928
4.59E-07,-0.01469,-1.4916996,-0.0086956518
4.60E-07,-0.00666,-1.6498023,-0.024505928
4.61E-07,-0.00666,-1.8079052,-0.040316205
4.62E-07,-0.00666,-1.8079052,-0.048221342
4.63E-07,0.009091,-1.8079052,-0.048221342
4.64E-07,0.009091,-1.8079052,-0.040316205
4.65E-07,-0.01469,-1.8079052,-0.032411069
4.66E-07,-0.01469,-2.2822134,-0.0086956518
4.67E-07,-0.02256,-2.2822134,0.022924902
4.68E-07,-0.02256,-2.7565217,0.0071146246
4.69E-07,-0.03043,-2.7565217,-0.00079051382
4.70E-07,0.009091,-2.7565217,0.0071146246
4.71E-07,-0.01469,-2.9146245,0.030830039
4.72E-07,-0.00666,-3.0727272,0.030830039
4.73E-07,0.001217,-2.9146245,0.015019763
4.74E-07,-0.00666,-3.3889327,0.015019763
4.75E-07,0.001217,-3.23083,0.0071146246
4.76E-07,-0.03043,-3.5470355,-0.0086956518
4.77E-07,-0.01469,-3.7051384,-0.0086956518
4.78E-07,-0.02256,-3.7051384,-0.016600791
4.79E-07,-0.02256,-3.7051384,-0.0086956518
4.80E-07,-0.02256,-3.7051384,-0.032411069
4.81E-07,-0.01469,-4.0213437,-0.048221342
4.82E-07,-0.01469,-4.1794467,-0.040316205
4.83E-07,-0.00666,-4.0213437,-0.032411069
4.84E-07,-0.01469,-4.1794467,-0.016600791
4.85E-07,-0.00666,-4.1794467,-0.016600791
4.86E-07,-0.02256,-4.3375492,-0.0086956518
4.87E-07,-0.03043,-4.4956522,-0.0086956518
4.88E-07,0.001217,-4.8118577,0.015019763
4.89E-07,-0.00666,-4.4956522,0.022924902
4.90E-07,-0.02256,-4.8118577,0.054545455
4.91E-07,-0.00666,-4.6537547,0.046640318
4.92E-07,-0.01469,-4.9699607,0.038735177
4.93E-07,-0.00666,-4.8118577,0.030830039
4.94E-07,0.001217,-4.9699607,0.030830039
4.95E-07,-0.01469,-5.2861662,0.038735177
4.96E-07,-0.01469,-5.6023717,0.015019763
4.97E-07,-0.01469,-5.2861662,0.0071146246
4.98E-07,-0.02256,-5.4442687,-0.00079051382
4.99E-07,-0.02256,-5.4442687,-0.0086956518
5.00E-07,-0.00666,-5.4442687,-0.016600791
5.01E-07,-0.00666,-5.6023717,-0.016600791
5.02E-07,-0.00666,-5.7604742,-0.00079051382
5.03E-07,-0.00666,-5.6023717,-0.016600791
5.04E-07,-0.01469,-5.7604742,-0.016600791
5.05E-07,-0.02256,-5.7604742,-0.0086956518
5.06E-07,-0.03831,-6.0766797,-0.0086956518
5.07E-07,0.001217,-5.9185772,0.0071146246
5.08E-07,-0.00666,-6.3928852,0.022924902
5.09E-07,-0.03043,-5.9185772,0.022924902
5.10E-07,-0.01469,-6.0766797,0.046640318
5.11E-07,-0.02256,-6.0766797,0.038735177
5.12E-07,-0.00666,-6.0766797,0.054545455
5.13E-07,-0.00666,-6.5509882,0.046640318
5.14E-07,-0.02256,-6.3928852,0.046640318
5.15E-07,-0.03043,-6.5509882,0.038735177
5.16E-07,-0.02256,-6.5509882,0.030830039
5.17E-07,-0.03043,-6.8671937,0.015019763
5.18E-07,-0.02256,-6.8671937,0.0071146246
5.19E-07,-0.02256,-6.5509882,-0.0086956518
5.20E-07,0.001217,-6.7090907,-0.0086956518
5.21E-07,-0.02256,-6.7090907,-0.024505928
5.22E-07,-0.01469,-6.7090907,-0.016600791
5.23E-07,0.001217,-6.5509882,-0.016600791
5.24E-07,0.001217,-6.8671937,-0.016600791
5.25E-07,-0.01469,-7.0252962,-0.0086956518
5.26E-07,0.016965,-7.0252962,0.0071146246
5.27E-07,0.016965,-7.0252962,0.0071146246
5.28E-07,-0.01469,-7.1833992,0.0071146246
5.29E-07,0.009091,-7.0252962,0.022924902
5.30E-07,-0.02256,-7.4996047,0.030830039
5.31E-07,-0.02256,-7.3415022,0.038735177
5.32E-07,0.001217,-7.3415022,0.030830039
5.33E-07,-0.00666,-7.3415022,0.030830039
5.34E-07,-0.02256,-7.1833992,0.038735177
5.35E-07,-0.00666,-7.3415022,0.030830039
5.36E-07,-0.02256,-7.6577077,0.015019763
5.37E-07,-0.03043,-7.6577077,0.015019763
5.38E-07,-0.03043,-7.8158102,0.0071146246
5.39E-07,-0.02256,-7.6577077,-0.0086956518
5.40E-07,-0.00666,-7.4996047,-0.016600791
5.41E-07,-0.03043,-7.8158102,-0.016600791
5.42E-07,0.009091,-7.9739132,-0.016600791
5.43E-07,-0.02256,-7.9739132,-0.016600791
5.44E-07,-0.01469,-7.6577077,-0.0086956518
5.45E-07,-0.00666,-7.9739132,-0.00079051382
5.46E-07,-0.01469,-8.1320162,0.0071146246
5.47E-07,0.001217,-8.2901182,-0.00079051382
5.48E-07,-0.00666,-8.2901182,0.015019763
5.49E-07,-0.02256,-8.2901182,0.046640318
5.50E-07,-0.00666,-8.4482212,0.046640318
5.51E-07,-0.01469,-8.2901182,0.038735177
5.52E-07,-0.01469,-8.4482212,0.030830039
5.53E-07,-0.00666,-8.4482212,0.046640318
5.54E-07,0.001217,-8.4482212,0.030830039
5.55E-07,0.009091,-8.6063242,0.022924902
5.56E-07,-0.01469,-8.4482212,0.0071146246
5.57E-07,-0.01469,-8.6063242,0.0071146246
5.58E-07,0.001217,-8.7644272,-0.0086956518
5.59E-07,0.009091,-8.6063242,-0.016600791
5.60E-07,-0.02256,-8.4482212,-0.024505928
5.61E-07,0.001217,-8.4482212,-0.00079051382
5.62E-07,-0.02256,-8.4482212,-0.016600791
5.63E-07,-0.01469,-8.7644272,-0.024505928
5.64E-07,-0.00666,-8.4482212,-0.024505928
5.65E-07,-0.00666,-8.7644272,-0.0086956518
5.66E-07,-0.00666,-8.6063242,-0.0086956518
5.67E-07,-0.00666,-8.7644272,0.0071146246
5.68E-07,-0.01469,-8.9225292,0.0071146246
5.69E-07,-0.02256,-8.9225292,0.015019763
5.70E-07,-0.01469,-8.6063242,0.030830039
5.71E-07,-0.03043,-8.4482212,0.030830039
5.72E-07,-0.01469,-8.7644272,0.046640318
5.73E-07,0.001217,-8.6063242,0.054545455
5.74E-07,-0.03043,-8.7644272,0.054545455
5.75E-07,-0.01469,-8.9225292,0.038735177
5.76E-07,0.009091,-9.0806322,0.030830039
5.77E-07,-0.01469,-8.7644272,0.038735177
5.78E-07,-0.00666,-9.0806322,0.038735177
5.79E-07,-0.02256,-8.9225292,0.015019763
5.80E-07,0.001217,-8.9225292,-0.0086956518
5.81E-07,-0.03043,-8.9225292,-0.00079051382
5.82E-07,-0.03043,-8.9225292,-0.0086956518
5.83E-07,0.016965,-9.2387352,-0.00079051382
5.84E-07,-0.02256,-8.9225292,-0.00079051382
5.85E-07,0.001217,-9.0806322,0.022924902
5.86E-07,-0.02256,-9.0806322,0.0071146246
5.87E-07,0.009091,-8.7644272,0.015019763
5.88E-07,0.009091,-8.9225292,0.022924902
5.89E-07,-0.03043,-9.2387352,0.022924902
5.90E-07,-0.02256,-9.0806322,0.038735177
5.91E-07,-0.01469,-9.0806322,0.030830039
5.92E-07,-0.03043,-9.2387352,0.046640318
5.93E-07,-0.01469,-9.2387352,0.038735177
5.94E-07,-0.02256,-9.0806322,0.038735177
5.95E-07,-0.01469,-9.2387352,0.038735177
5.96E-07,-0.03043,-9.0806322,0.046640318
5.97E-07,0.016965,-9.3968382,0.046640318
5.98E-07,-0.00666,-9.2387352,0.038735177
5.99E-07,-0.02256,-9.2387352,0.015019763
6.00E-07,-0.02256,-9.3968382,0.0071146246
6.01E-07,-0.00666,-9.2387352,0.0071146246
6.02E-07,-0.01469,-9.3968382,-0.00079051382
6.03E-07,-0.00666,-9.3968382,0.0071146246
6.04E-07,-0.01469,-9.3968382,0.0071146246
6.05E-07,0.001217,-9.3968382,0.015019763
6.06E-07,-0.03043,-9.3968382,0.0071146246
6.07E-07,-0.01469,-9.3968382,0.0071146246
6.08E-07,0.009091,-9.3968382,0.030830039
6.09E-07,-0.03043,-9.3968382,0.038735177
6.10E-07,-0.01469,-9.3968382,0.038735177
6.11E-07,-0.02256,-9.3968382,0.038735177
6.12E-07,-0.01469,-9.3968382,0.046640318
6.13E-07,-0.02256,-9.3968382,0.046640318
6.14E-07,-0.03043,-9.3968382,0.046640318
6.15E-07,0.009091,-9.3968382,0.038735177
6.16E-07,-0.03043,-9.3968382,0.038735177
6.17E-07,0.001217,-9.2387352,0.030830039
6.18E-07,0.001217,-9.3968382,0.030830039
6.19E-07,-0.00666,-9.2387352,0.022924902
6.20E-07,-0.02256,-9.2387352,0.030830039
6.21E-07,-0.00666,-9.2387352,0.0071146246
6.22E-07,0.001217,-9.2387352,0.015019763
6.23E-07,-0.02256,-9.2387352,0.0071146246
6.24E-07,0.016965,-8.9225292,-0.00079051382
6.25E-07,-0.02256,-8.9225292,0.0071146246
6.26E-07,0.001217,-9.0806322,0.022924902
6.27E-07,-0.03831,-9.2387352,0.015019763
6.28E-07,-0.03043,-9.2387352,0.022924902
6.29E-07,-0.02256,-9.0806322,0.022924902
6.30E-07,-0.01469,-9.2387352,0.038735177
6.31E-07,-0.01469,-9.0806322,0.038735177
6.32E-07,-0.01469,-9.0806322,0.054545455
6.33E-07,-0.02256,-9.2387352,0.054545455
6.34E-07,-0.03043,-9.2387352,0.046640318
6.35E-07,-0.00666,-8.9225292,0.046640318
6.36E-07,0.001217,-9.0806322,0.054545455
6.37E-07,-0.01469,-9.2387352,0.022924902
6.38E-07,-0.02256,-8.9225292,0.038735177
6.39E-07,-0.02256,-8.6063242,0.022924902
6.40E-07,0.016965,-9.0806322,0.0071146246
6.41E-07,-0.01469,-9.0806322,0.0071146246
6.42E-07,-0.02256,-9.0806322,-0.0086956518
6.43E-07,-0.01469,-8.9225292,-0.016600791
6.44E-07,0.001217,-8.9225292,-0.00079051382
6.45E-07,0.001217,-8.7644272,-0.00079051382
6.46E-07,-0.02256,-8.9225292,-0.016600791
6.47E-07,-0.00666,-9.0806322,-0.0086956518
6.48E-07,-0.03043,-8.9225292,-0.0086956518
6.49E-07,-0.01469,-8.9225292,0.0071146246
6.50E-07,-0.03831,-8.7644272,-0.00079051382
6.51E-07,-0.00666,-8.7644272,0.015019763
6.52E-07,-0.00666,-8.9225292,0.0071146246
6.53E-07,0.001217,-9.0806322,0.0071146246
6.54E-07,-0.03043,-8.9225292,0.022924902
6.55E-07,-0.01469,-9.0806322,0.015019763
6.56E-07,0.001217,-8.7644272,0.022924902
6.57E-07,-0.00666,-8.9225292,0.0071146246
6.58E-07,-0.01469,-8.7644272,0.0071146246
6.59E-07,-0.02256,-8.6063242,-0.00079051382
6.60E-07,0.009091,-8.6063242,-0.0086956518
6.61E-07,0.009091,-8.7644272,-0.0086956518
6.62E-07,0.009091,-8.6063242,-0.016600791
6.63E-07,-0.01469,-8.4482212,-0.016600791
6.64E-07,-0.00666,-8.4482212,-0.016600791
6.65E-07,-0.02256,-8.4482212,-0.016600791
6.66E-07,-0.02256,-8.4482212,-0.00079051382
6.67E-07,-0.03043,-8.6063242,0.0071146246
6.68E-07,-0.00666,-8.2901182,-0.00079051382
6.69E-07,-0.01469,-8.2901182,0.0071146246
6.70E-07,0.001217,-7.9739132,0.0071146246
6.71E-07,-0.02256,-8.4482212,0.0071146246
6.72E-07,-0.01469,-8.2901182,0.0071146246
6.73E-07,-0.01469,-8.2901182,0.015019763
6.74E-07,0.009091,-8.1320162,0.0071146246
6.75E-07,-0.00666,-7.8158102,0.0071146246
6.76E-07,-0.03043,-8.2901182,0.015019763
6.77E-07,0.001217,-7.8158102,0.0071146246
6.78E-07,-0.00666,-8.1320162,-0.0086956518
6.79E-07,0.001217,-7.9739132,0.0071146246
