t,ch1,ch2
-7.02E-07,-0.0687747,0.015019763
-7.01E-07,0.40553358,-0.016600791
-7.00E-07,0.089328066,0.007114625
-6.99E-07,0.089328066,0.015019763
-6.98E-07,0.089328066,0.015019763
-6.97E-07,0.089328066,0.13359684
-6.96E-07,0.24743083,0.21264823
-6.95E-07,0.089328066,0.070355728
-6.94E-07,-0.0687747,-0.008695652
-6.93E-07,-0.0687747,-0.008695652
-6.92E-07,-0.0687747,0.030830039
-6.91E-07,0.089328066,0.038735177
-6.90E-07,0.089328066,0.015019763
-6.89E-07,-0.0687747,-0.000790514
-6.88E-07,0.089328066,0.007114625
-6.87E-07,0.24743083,0.015019763
-6.86E-07,0.24743083,0.007114625
-6.85E-07,0.089328066,0.23636363
-6.84E-07,0.24743083,0.17312253
-6.83E-07,0.089328066,0.054545455
-6.82E-07,0.089328066,-0.016600791
-6.81E-07,0.089328066,0.007114625
-6.80E-07,0.089328066,0.038735177
-6.79E-07,0.24743083,0.022924902
-6.78E-07,0.24743083,-0.000790514
-6.77E-07,0.089328066,0.015019763
-6.76E-07,0.24743083,0.007114625
-6.75E-07,0.24743083,0.022924902
-6.74E-07,0.089328066,-0.000790514
-6.73E-07,0.24743083,0.29169962
-6.72E-07,0.24743083,0.1256917
-6.71E-07,0.24743083,0.022924902
-6.70E-07,0.089328066,-0.008695652
-6.69E-07,0.24743083,0.015019763
-6.68E-07,0.089328066,0.046640318
-6.67E-07,0.24743083,0.030830039
-6.66E-07,0.089328066,0.007114625
-6.65E-07,0.089328066,0.007114625
-6.64E-07,0.40553358,-0.000790514
-6.63E-07,0.089328066,0.015019763
-6.62E-07,0.089328066,0.015019763
-6.61E-07,0.24743083,0.29960474
-6.60E-07,0.089328066,0.11778656
-6.59E-07,0.24743083,0.015019763
-6.58E-07,0.089328066,-0.024505928
-6.57E-07,0.24743083,0.015019763
-6.56E-07,0.56363636,0.038735177
-6.55E-07,0.24743083,0.022924902
-6.54E-07,0.089328066,-0.000790514
-6.53E-07,0.40553358,0.007114625
-6.52E-07,0.089328066,0.015019763
-6.51E-07,0.089328066,0.015019763
-6.50E-07,-0.0687747,0.022924902
-6.49E-07,0.089328066,0.26007906
-6.48E-07,-0.0687747,0.09407115
-6.47E-07,0.089328066,-0.000790514
-6.46E-07,0.089328066,-0.032411069
-6.45E-07,0.089328066,0.038735177
-6.44E-07,0.089328066,0.038735177
-6.43E-07,0.089328066,0.022924902
-6.42E-07,0.089328066,0.007114625
-6.41E-07,0.40553358,0.007114625
-6.40E-07,0.24743083,-0.000790514
-6.39E-07,0.089328066,0.007114625
-6.38E-07,0.24743083,0.086166009
-6.37E-07,0.24743083,0.22845849
-6.36E-07,-0.0687747,0.062450591
-6.35E-07,0.089328066,-0.016600791
-6.34E-07,0.24743083,-0.008695652
-6.33E-07,0.24743083,0.038735177
-6.32E-07,0.24743083,0.038735177
-6.31E-07,0.24743083,0.015019763
-6.30E-07,0.089328066,-0.008695652
-6.29E-07,0.089328066,0.015019763
-6.28E-07,0.24743083,0.007114625
-6.27E-07,-0.0687747,0.022924902
-6.26E-07,0.089328066,0.18893281
-6.25E-07,0.40553358,0.19683795
-6.24E-07,0.24743083,0.046640318
-6.23E-07,0.24743083,-0.032411069
-6.22E-07,0.089328066,0.015019763
-6.21E-07,0.24743083,0.038735177
-6.20E-07,0.089328066,0.030830039
-6.19E-07,0.40553358,0.015019763
-6.18E-07,0.089328066,-0.000790514
-6.17E-07,0.089328066,-0.000790514
-6.16E-07,0.089328066,0.022924902
-6.15E-07,0.56363636,-0.000790514
-6.14E-07,0.40553358,0.27588934
-6.13E-07,0.089328066,0.15731226
-6.12E-07,0.24743083,0.022924902
-6.11E-07,0.24743083,-0.032411069
-6.10E-07,0.089328066,0.007114625
-6.09E-07,0.089328066,0.030830039
-6.08E-07,0.40553358,0.022924902
-6.07E-07,0.24743083,0.007114625
-6.06E-07,0.089328066,-0.000790514
-6.05E-07,0.24743083,0.007114625
-6.04E-07,0.24743083,-0.000790514
-6.03E-07,0.40553358,0.007114625
-6.02E-07,0.089328066,0.29960474
-6.01E-07,0.089328066,0.13359684
-6.00E-07,-0.0687747,0.022924902
-5.99E-07,0.24743083,-0.024505928
-5.98E-07,0.40553358,0.022924902
-5.97E-07,0.089328066,0.046640318
-5.96E-07,0.089328066,0.022924902
-5.95E-07,0.40553358,0.007114625
-5.94E-07,0.24743083,0.007114625
-5.93E-07,0.24743083,0.007114625
-5.92E-07,0.089328066,0.015019763
-5.91E-07,-0.0687747,0.015019763
-5.90E-07,0.24743083,0.28379446
-5.89E-07,0.089328066,0.09407115
-5.88E-07,0.24743083,0.007114625
-5.87E-07,0.089328066,-0.008695652
-5.86E-07,0.089328066,0.030830039
-5.85E-07,0.24743083,0.030830039
-5.84E-07,0.089328066,0.007114625
-5.83E-07,-0.0687747,-0.000790514
-5.82E-07,0.24743083,0.015019763
-5.81E-07,0.24743083,0.007114625
-5.80E-07,0.089328066,0.022924902
-5.79E-07,-0.0687747,0.086166009
-5.78E-07,0.089328066,0.24426877
-5.77E-07,0.089328066,0.086166009
-5.76E-07,0.24743083,-0.016600791
-5.75E-07,0.40553358,-0.008695652
-5.74E-07,0.24743083,0.030830039
-5.73E-07,0.089328066,0.046640318
-5.72E-07,0.24743083,0.022924902
-5.71E-07,0.089328066,-0.008695652
-5.70E-07,0.089328066,0.007114625
-5.69E-07,0.24743083,0.015019763
-5.68E-07,0.089328066,-0.000790514
-5.67E-07,0.089328066,0.17312253
-5.66E-07,0.24743083,0.21264823
-5.65E-07,0.089328066,0.062450591
-5.64E-07,0.24743083,-0.024505928
-5.63E-07,0.089328066,-0.000790514
-5.62E-07,0.089328066,0.046640318
-5.61E-07,0.089328066,0.030830039
-5.60E-07,0.24743083,0.007114625
-5.59E-07,0.089328066,0.007114625
-5.58E-07,0.089328066,-0.000790514
-5.57E-07,-0.0687747,0.015019763
-5.56E-07,0.24743083,0.015019763
-5.55E-07,0.24743083,0.2521739
-5.54E-07,0.24743083,0.15731226
-5.53E-07,0.089328066,0.046640318
-5.52E-07,0.24743083,-0.016600791
-5.51E-07,0.40553358,0.007114625
-5.50E-07,0.089328066,0.046640318
-5.49E-07,0.24743083,0.015019763
-5.48E-07,0.24743083,-0.000790514
-5.47E-07,0.24743083,-0.000790514
-5.46E-07,0.089328066,0.007114625
-5.45E-07,0.089328066,0.015019763
-5.44E-07,0.40553358,0.007114625
-5.43E-07,0.40553358,0.29960474
-5.42E-07,0.089328066,0.11778656
-5.41E-07,0.089328066,0.030830039
-5.40E-07,0.24743083,-0.032411069
-5.39E-07,0.089328066,0.015019763
-5.38E-07,0.089328066,0.046640318
-5.37E-07,0.089328066,0.022924902
-5.36E-07,0.089328066,-0.008695652
-5.35E-07,0.089328066,0.007114625
-5.34E-07,0.24743083,0.007114625
-5.33E-07,0.24743083,0.022924902
-5.32E-07,0.56363636,0.022924902
-5.31E-07,0.089328066,0.28379446
-5.30E-07,0.24743083,0.10988142
-5.29E-07,0.089328066,0.015019763
-5.28E-07,0.24743083,-0.024505928
-5.27E-07,-0.0687747,0.015019763
-5.26E-07,0.089328066,0.038735177
-5.25E-07,0.40553358,0.022924902
-5.24E-07,0.089328066,-0.000790514
-5.23E-07,0.24743083,0.007114625
-5.22E-07,0.089328066,0.015019763
-5.21E-07,0.24743083,0.007114625
-5.20E-07,0.24743083,0.054545455
-5.19E-07,0.24743083,0.2521739
-5.18E-07,0.089328066,0.086166009
-5.17E-07,0.089328066,-0.008695652
-5.16E-07,0.56363636,-0.016600791
-5.15E-07,0.24743083,0.046640318
-5.14E-07,0.24743083,0.038735177
-5.13E-07,0.089328066,0.007114625
-5.12E-07,0.40553358,-0.000790514
-5.11E-07,0.089328066,0.015019763
-5.10E-07,0.089328066,-0.000790514
-5.09E-07,0.24743083,0.022924902
-5.08E-07,0.24743083,0.14150198
-5.07E-07,0.089328066,0.21264823
-5.06E-07,-0.0687747,0.070355728
-5.05E-07,0.40553358,-0.016600791
-5.04E-07,0.089328066,-0.000790514
-5.03E-07,0.089328066,0.054545455
-5.02E-07,0.24743083,0.022924902
-5.01E-07,0.089328066,0.007114625
-5.00E-07,0.089328066,-0.008695652
-4.99E-07,0.089328066,0.015019763
-4.98E-07,0.24743083,0.015019763
-4.97E-07,-0.0687747,0.015019763
-4.96E-07,0.089328066,0.22055335
-4.95E-07,0.24743083,0.17312253
-4.94E-07,0.089328066,0.046640318
-4.93E-07,0.089328066,-0.024505928
-4.92E-07,0.24743083,-0.000790514
-4.91E-07,0.089328066,0.030830039
-4.90E-07,0.24743083,0.022924902
-4.89E-07,-0.0687747,0.015019763
-4.88E-07,0.089328066,0.007114625
-4.87E-07,0.24743083,-0.000790514
-4.86E-07,-0.0687747,0.015019763
-4.85E-07,-0.0687747,0.007114625
-4.84E-07,0.40553358,0.29960474
-4.83E-07,-0.0687747,0.14150198
-4.82E-07,-0.0687747,0.030830039
-4.81E-07,0.089328066,-0.024505928
-4.80E-07,0.089328066,0.015019763
-4.79E-07,0.24743083,0.046640318
-4.78E-07,0.24743083,0.038735177
-4.77E-07,0.24743083,-0.000790514
-4.76E-07,0.089328066,0.007114625
-4.75E-07,-0.0687747,0.015019763
-4.74E-07,0.089328066,0.015019763
-4.73E-07,0.089328066,0.015019763
-4.72E-07,0.24743083,0.29960474
-4.71E-07,0.089328066,0.1256917
-4.70E-07,-0.0687747,0.022924902
-4.69E-07,0.089328066,-0.016600791
-4.68E-07,0.24743083,0.022924902
-4.67E-07,0.24743083,0.046640318
-4.66E-07,0.40553358,0.022924902
-4.65E-07,0.24743083,-0.000790514
-4.64E-07,0.40553358,-0.000790514
-4.63E-07,0.089328066,0.015019763
-4.62E-07,0.089328066,0.015019763
-4.61E-07,0.24743083,0.022924902
-4.60E-07,0.089328066,0.26798418
-4.59E-07,0.24743083,0.09407115
-4.58E-07,0.40553358,-0.000790514
-4.57E-07,0.089328066,-0.016600791
-4.56E-07,0.24743083,0.030830039
-4.55E-07,0.24743083,0.038735177
-4.54E-07,0.24743083,0.015019763
-4.53E-07,0.24743083,-0.008695652
-4.52E-07,0.24743083,-0.000790514
-4.51E-07,0.24743083,0.022924902
-4.50E-07,0.089328066,0.007114625
-4.49E-07,0.089328066,0.10988142
-4.48E-07,-0.0687747,0.23636363
-4.47E-07,-0.0687747,0.070355728
-4.46E-07,-0.0687747,-0.024505928
-4.45E-07,0.089328066,-0.000790514
-4.44E-07,-0.0687747,0.038735177
-4.43E-07,0.24743083,0.038735177
-4.42E-07,0.40553358,0.015019763
-4.41E-07,0.40553358,-0.000790514
-4.40E-07,0.24743083,-0.000790514
-4.39E-07,0.089328066,0.007114625
-4.38E-07,0.089328066,0.022924902
-4.37E-07,0.089328066,0.20474309
-4.36E-07,0.56363636,0.19683795
-4.35E-07,0.089328066,0.054545455
-4.34E-07,0.24743083,-0.016600791
-4.33E-07,0.24743083,-0.000790514
-4.32E-07,0.24743083,0.038735177
-4.31E-07,0.089328066,0.038735177
-4.30E-07,0.089328066,0.015019763
-4.29E-07,0.089328066,-0.000790514
-4.28E-07,0.24743083,0.007114625
-4.27E-07,0.24743083,0.015019763
-4.26E-07,0.24743083,0.015019763
-4.25E-07,0.089328066,0.27588934
-4.24E-07,0.24743083,0.14940712
-4.23E-07,0.089328066,0.038735177
-4.22E-07,0.089328066,-0.032411069
-4.21E-07,-0.0687747,0.015019763
-4.20E-07,0.089328066,0.054545455
-4.19E-07,0.56363636,0.038735177
-4.18E-07,0.24743083,0.007114625
-4.17E-07,0.24743083,0.007114625
-4.16E-07,0.24743083,0.015019763
-4.15E-07,0.24743083,0.015019763
-4.14E-07,-0.0687747,0.007114625
-4.13E-07,0.24743083,0.30750987
-4.12E-07,0.24743083,0.11778656
-4.11E-07,0.089328066,0.015019763
-4.10E-07,0.089328066,-0.016600791
-4.09E-07,0.089328066,0.022924902
-4.08E-07,0.089328066,0.054545455
-4.07E-07,0.24743083,0.022924902
-4.06E-07,0.24743083,0.007114625
-4.05E-07,-0.0687747,-0.000790514
-4.04E-07,0.24743083,0.015019763
-4.03E-07,0.24743083,0.015019763
-4.02E-07,0.089328066,0.022924902
-4.01E-07,0.089328066,0.28379446
-4.00E-07,0.24743083,0.10197628
-3.99E-07,0.089328066,-0.008695652
-3.98E-07,0.089328066,-0.016600791
-3.97E-07,-0.0687747,0.038735177
-3.96E-07,0.24743083,0.046640318
-3.95E-07,0.24743083,0.030830039
-3.94E-07,0.089328066,-0.008695652
-3.93E-07,0.40553358,0.007114625
-3.92E-07,0.089328066,0.015019763
-3.91E-07,0.24743083,0.022924902
-3.90E-07,0.089328066,0.062450591
-3.89E-07,0.24743083,0.24426877
-3.88E-07,0.40553358,0.078260869
-3.87E-07,0.089328066,-0.000790514
-3.86E-07,0.40553358,-0.008695652
-3.85E-07,0.24743083,0.038735177
-3.84E-07,0.089328066,0.046640318
-3.83E-07,-0.0687747,0.022924902
-3.82E-07,0.089328066,-0.000790514
-3.81E-07,0.24743083,0.007114625
-3.80E-07,0.24743083,0.007114625
-3.79E-07,0.40553358,0.030830039
-3.78E-07,0.24743083,0.15731226
-3.77E-07,0.24743083,0.20474309
-3.76E-07,0.24743083,0.046640318
-3.75E-07,0.089328066,-0.024505928
-3.74E-07,0.089328066,-0.008695652
-3.73E-07,0.24743083,0.030830039
-3.72E-07,0.24743083,0.030830039
-3.71E-07,0.24743083,0.015019763
-3.70E-07,0.089328066,-0.000790514
-3.69E-07,0.089328066,0.007114625
-3.68E-07,-0.0687747,0.022924902
-3.67E-07,0.089328066,0.015019763
-3.66E-07,0.40553358,0.26798418
-3.65E-07,0.089328066,0.17312253
-3.64E-07,0.089328066,0.046640318
-3.63E-07,0.40553358,-0.016600791
-3.62E-07,0.089328066,0.007114625
-3.61E-07,0.24743083,0.046640318
-3.60E-07,0.24743083,0.030830039
-3.59E-07,0.24743083,0.015019763
-3.58E-07,0.24743083,0.007114625
-3.57E-07,0.089328066,-0.000790514
-3.56E-07,0.40553358,0.022924902
-3.55E-07,0.24743083,-0.000790514
-3.54E-07,0.24743083,0.30750987
-3.53E-07,0.40553358,0.14150198
-3.52E-07,0.089328066,0.022924902
-3.51E-07,0.24743083,-0.024505928
-3.50E-07,0.40553358,0.015019763
-3.49E-07,0.24743083,0.046640318
-3.48E-07,0.089328066,0.022924902
-3.47E-07,0.089328066,0.007114625
-3.46E-07,0.089328066,-0.008695652
-3.45E-07,0.089328066,0.015019763
-3.44E-07,0.24743083,0.022924902
-3.43E-07,0.24743083,0.007114625
-3.42E-07,0.089328066,0.28379446
-3.41E-07,0.24743083,0.11778656
-3.40E-07,-0.0687747,0.007114625
-3.39E-07,0.40553358,-0.024505928
-3.38E-07,0.24743083,0.015019763
-3.37E-07,0.089328066,0.046640318
-3.36E-07,0.089328066,0.022924902
-3.35E-07,-0.0687747,-0.000790514
-3.34E-07,0.089328066,0.007114625
-3.33E-07,0.24743083,0.007114625
-3.32E-07,0.24743083,0.022924902
-3.31E-07,0.24743083,0.046640318
-3.30E-07,0.24743083,0.2521739
-3.29E-07,0.089328066,0.078260869
-3.28E-07,-0.0687747,-0.008695652
-3.27E-07,0.089328066,-0.016600791
-3.26E-07,0.089328066,0.038735177
-3.25E-07,0.089328066,0.038735177
-3.24E-07,0.24743083,0.022924902
-3.23E-07,0.089328066,-0.000790514
-3.22E-07,0.24743083,0.015019763
-3.21E-07,0.24743083,0.015019763
-3.20E-07,0.089328066,0.022924902
-3.19E-07,0.089328066,0.1256917
-3.18E-07,-0.0687747,0.21264823
-3.17E-07,0.24743083,0.062450591
-3.16E-07,0.089328066,-0.016600791
-3.15E-07,0.40553358,-0.000790514
-3.14E-07,0.24743083,0.030830039
-3.13E-07,0.24743083,0.038735177
-3.12E-07,0.24743083,-0.000790514
-3.11E-07,0.089328066,0.007114625
-3.10E-07,0.24743083,0.015019763
-3.09E-07,0.089328066,0.007114625
-3.08E-07,0.089328066,0.007114625
-3.07E-07,0.089328066,0.23636363
-3.06E-07,0.089328066,0.17312253
-3.05E-07,0.40553358,0.046640318
-3.04E-07,0.089328066,-0.032411069
-3.03E-07,0.24743083,-0.000790514
-3.02E-07,0.24743083,0.030830039
-3.01E-07,0.24743083,0.038735177
-3.00E-07,0.24743083,0.007114625
-2.99E-07,0.24743083,-0.000790514
-2.98E-07,0.24743083,0.007114625
-2.97E-07,0.24743083,0.015019763
-2.96E-07,0.24743083,0.007114625
-2.95E-07,0.24743083,0.29169962
-2.94E-07,0.24743083,0.14940712
-2.93E-07,-0.0687747,0.038735177
-2.92E-07,-0.0687747,-0.024505928
-2.91E-07,0.24743083,0.015019763
-2.90E-07,0.089328066,0.038735177
-2.89E-07,0.24743083,0.030830039
-2.88E-07,0.40553358,0.007114625
-2.87E-07,0.089328066,-0.000790514
-2.86E-07,0.24743083,0.007114625
-2.85E-07,-0.0687747,0.022924902
-2.84E-07,-0.0687747,0.007114625
-2.83E-07,0.089328066,0.29169962
-2.82E-07,0.24743083,0.10197628
-2.81E-07,0.089328066,0.007114625
-2.80E-07,-0.0687747,-0.016600791
-2.79E-07,-0.0687747,0.030830039
-2.78E-07,0.24743083,0.038735177
-2.77E-07,0.24743083,0.030830039
-2.76E-07,0.40553358,0.007114625
-2.75E-07,0.089328066,0.007114625
-2.74E-07,0.089328066,0.007114625
-2.73E-07,0.089328066,0.015019763
-2.72E-07,0.24743083,0.030830039
-2.71E-07,0.24743083,0.26798418
-2.70E-07,0.24743083,0.086166009
-2.69E-07,-0.0687747,-0.000790514
-2.68E-07,0.089328066,-0.008695652
-2.67E-07,0.089328066,0.030830039
-2.66E-07,0.24743083,0.038735177
-2.65E-07,0.089328066,0.015019763
-2.64E-07,-0.0687747,-0.000790514
-2.63E-07,0.24743083,-0.000790514
-2.62E-07,0.24743083,0.015019763
-2.61E-07,0.24743083,0.015019763
-2.60E-07,-0.0687747,0.09407115
-2.59E-07,0.40553358,0.24426877
-2.58E-07,0.24743083,0.062450591
-2.57E-07,0.40553358,-0.016600791
-2.56E-07,0.40553358,0.007114625
-2.55E-07,0.24743083,0.046640318
-2.54E-07,-0.0687747,0.038735177
-2.53E-07,0.089328066,0.007114625
-2.52E-07,0.40553358,0.007114625
-2.51E-07,0.089328066,0.007114625
-2.50E-07,0.089328066,0.015019763
-2.49E-07,0.24743083,0.015019763
-2.48E-07,0.089328066,0.20474309
-2.47E-07,0.089328066,0.19683795
-2.46E-07,-0.0687747,0.054545455
-2.45E-07,0.24743083,-0.024505928
-2.44E-07,-0.0687747,-0.008695652
-2.43E-07,0.089328066,0.046640318
-2.42E-07,0.24743083,0.022924902
-2.41E-07,-0.0687747,0.015019763
-2.40E-07,0.24743083,-0.008695652
-2.39E-07,0.089328066,0.007114625
-2.38E-07,-0.0687747,0.015019763
-2.37E-07,0.089328066,0.022924902
-2.36E-07,0.089328066,0.27588934
-2.35E-07,0.24743083,0.15731226
-2.34E-07,0.24743083,0.038735177
-2.33E-07,-0.0687747,-0.024505928
-2.32E-07,0.24743083,0.015019763
-2.31E-07,0.089328066,0.038735177
-2.30E-07,0.24743083,0.015019763
-2.29E-07,0.089328066,-0.000790514
-2.28E-07,0.089328066,0.007114625
-2.27E-07,0.40553358,0.007114625
-2.26E-07,0.24743083,0.022924902
-2.25E-07,-0.0687747,0.007114625
-2.24E-07,-0.0687747,0.30750987
-2.23E-07,0.24743083,0.13359684
-2.22E-07,0.089328066,0.022924902
-2.21E-07,0.089328066,-0.032411069
-2.20E-07,0.24743083,0.007114625
-2.19E-07,0.24743083,0.046640318
-2.18E-07,0.089328066,0.022924902
-2.17E-07,0.40553358,-0.008695652
-2.16E-07,0.24743083,0.007114625
-2.15E-07,0.089328066,0.007114625
-2.14E-07,0.089328066,0.022924902
-2.13E-07,0.40553358,0.022924902
-2.12E-07,0.089328066,0.29169962
-2.11E-07,0.089328066,0.09407115
-2.10E-07,0.089328066,0.007114625
-2.09E-07,0.089328066,-0.024505928
-2.08E-07,0.24743083,0.030830039
-2.07E-07,0.089328066,0.030830039
-2.06E-07,-0.0687747,0.015019763
-2.05E-07,0.089328066,0.015019763
-2.04E-07,-0.0687747,0.007114625
-2.03E-07,0.089328066,0.007114625
-2.02E-07,0.24743083,0.022924902
-2.01E-07,-0.0687747,0.070355728
-2.00E-07,0.089328066,0.23636363
-1.99E-07,0.089328066,0.070355728
-1.98E-07,0.24743083,-0.016600791
-1.97E-07,0.089328066,-0.016600791
-1.96E-07,0.24743083,0.038735177
-1.95E-07,0.089328066,0.038735177
-1.94E-07,0.089328066,0.015019763
-1.93E-07,0.24743083,0.007114625
-1.92E-07,0.24743083,-0.000790514
-1.91E-07,0.56363636,0.015019763
-1.90E-07,0.089328066,0.015019763
-1.89E-07,0.089328066,0.15731226
-1.88E-07,-0.0687747,0.19683795
-1.87E-07,0.24743083,0.062450591
-1.86E-07,0.24743083,-0.032411069
-1.85E-07,0.24743083,-0.000790514
-1.84E-07,0.24743083,0.038735177
-1.83E-07,0.089328066,0.022924902
-1.82E-07,-0.0687747,0.015019763
-1.81E-07,0.089328066,-0.000790514
-1.80E-07,0.089328066,0.015019763
-1.79E-07,0.089328066,0.015019763
-1.78E-07,-0.0687747,0.022924902
-1.77E-07,0.089328066,0.26007906
-1.76E-07,0.089328066,0.16521738
-1.75E-07,0.089328066,0.038735177
-1.74E-07,0.40553358,-0.032411069
-1.73E-07,0.24743083,0.015019763
-1.72E-07,0.24743083,0.038735177
-1.71E-07,0.24743083,0.030830039
-1.70E-07,0.24743083,0.007114625
-1.69E-07,0.089328066,-0.000790514
-1.68E-07,0.56363636,0.007114625
-1.67E-07,0.089328066,0.022924902
-1.66E-07,0.40553358,0.007114625
-1.65E-07,0.24743083,0.30750987
-1.64E-07,0.24743083,0.1256917
-1.63E-07,0.24743083,0.038735177
-1.62E-07,0.089328066,-0.024505928
-1.61E-07,0.24743083,0.015019763
-1.60E-07,0.24743083,0.046640318
-1.59E-07,0.24743083,0.022924902
-1.58E-07,0.089328066,0.007114625
-1.57E-07,0.089328066,-0.008695652
-1.56E-07,0.089328066,0.015019763
-1.55E-07,0.089328066,0.015019763
-1.54E-07,0.40553358,0.022924902
-1.53E-07,0.24743083,0.29169962
-1.52E-07,0.089328066,0.10197628
-1.51E-07,0.24743083,0.007114625
-1.50E-07,-0.0687747,-0.032411069
-1.49E-07,0.24743083,0.022924902
-1.48E-07,0.24743083,0.030830039
-1.47E-07,0.089328066,0.022924902
-1.46E-07,0.40553358,0.007114625
-1.45E-07,-0.0687747,-0.000790514
-1.44E-07,-0.0687747,0.015019763
-1.43E-07,0.089328066,0.022924902
-1.42E-07,0.089328066,0.046640318
-1.41E-07,0.089328066,0.2521739
-1.40E-07,0.24743083,0.078260869
-1.39E-07,0.089328066,-0.008695652
-1.38E-07,0.24743083,-0.008695652
-1.37E-07,0.40553358,0.022924902
-1.36E-07,0.089328066,0.030830039
-1.35E-07,0.24743083,0.015019763
-1.34E-07,0.24743083,-0.000790514
-1.33E-07,0.24743083,-0.000790514
-1.32E-07,0.089328066,0.015019763
-1.31E-07,-0.0687747,0.007114625
-1.30E-07,0.24743083,0.1256917
-1.29E-07,0.089328066,0.21264823
-1.28E-07,0.089328066,0.054545455
-1.27E-07,0.089328066,-0.008695652
-1.26E-07,0.24743083,-0.008695652
-1.25E-07,0.24743083,0.038735177
-1.24E-07,0.089328066,0.038735177
-1.23E-07,0.24743083,0.015019763
-1.22E-07,0.24743083,0.007114625
-1.21E-07,0.24743083,0.007114625
-1.20E-07,0.089328066,0.022924902
-1.19E-07,0.089328066,0.015019763
-1.18E-07,0.24743083,0.23636363
-1.17E-07,0.24743083,0.18102767
-1.16E-07,0.089328066,0.046640318
-1.15E-07,0.24743083,-0.016600791
-1.14E-07,0.089328066,0.007114625
-1.13E-07,0.089328066,0.038735177
-1.12E-07,0.24743083,0.030830039
-1.11E-07,0.089328066,0.007114625
-1.10E-07,-0.0687747,-0.000790514
-1.09E-07,0.089328066,-0.000790514
-1.08E-07,0.24743083,0.022924902
-1.07E-07,0.24743083,0.007114625
-1.06E-07,0.089328066,0.28379446
-1.05E-07,0.089328066,0.15731226
-1.04E-07,0.40553358,0.022924902
-1.03E-07,0.40553358,-0.032411069
-1.02E-07,0.089328066,0.015019763
-1.01E-07,-0.0687747,0.046640318
-9.98E-08,0.24743083,0.030830039
-9.88E-08,0.089328066,0.007114625
-9.78E-08,0.24743083,-0.000790514
-9.68E-08,0.24743083,0.007114625
-9.58E-08,0.24743083,0.015019763
-9.48E-08,-0.0687747,0.015019763
-9.38E-08,0.24743083,0.29960474
-9.28E-08,0.089328066,0.1256917
-9.18E-08,0.089328066,0.015019763
-9.08E-08,0.40553358,-0.008695652
-8.98E-08,0.24743083,0.030830039
-8.88E-08,0.089328066,0.046640318
-8.78E-08,-0.0687747,0.015019763
-8.68E-08,0.24743083,-0.000790514
-8.58E-08,0.089328066,0.007114625
-8.48E-08,0.40553358,0.015019763
-8.38E-08,0.089328066,0.007114625
-8.28E-08,0.24743083,0.030830039
-8.18E-08,0.40553358,0.26798418
-8.08E-08,0.24743083,0.09407115
-7.98E-08,0.24743083,-0.008695652
-7.88E-08,0.24743083,-0.016600791
-7.78E-08,-0.22687747,0.038735177
-7.68E-08,0.089328066,0.046640318
-7.58E-08,0.089328066,0.022924902
-7.48E-08,0.24743083,-0.008695652
-7.38E-08,0.089328066,-0.000790514
-7.28E-08,0.24743083,0.015019763
-7.18E-08,0.24743083,0.022924902
-7.08E-08,0.089328066,0.09407115
-6.98E-08,0.089328066,0.24426877
-6.88E-08,0.089328066,0.070355728
-6.78E-08,0.24743083,-0.024505928
-6.68E-08,0.24743083,-0.008695652
-6.58E-08,0.089328066,0.030830039
-6.48E-08,0.24743083,0.030830039
-6.38E-08,0.40553358,0.015019763
-6.28E-08,0.24743083,-0.000790514
-6.18E-08,0.24743083,0.007114625
-6.08E-08,0.089328066,0.015019763
-5.98E-08,0.24743083,0.015019763
-5.88E-08,0.40553358,0.20474309
-5.78E-08,0.24743083,0.18893281
-5.68E-08,-0.0687747,0.054545455
-5.58E-08,-0.0687747,-0.032411069
-5.48E-08,-0.0687747,-0.000790514
-5.38E-08,-0.0687747,0.046640318
-5.28E-08,0.089328066,0.038735177
-5.18E-08,0.24743083,0.007114625
-5.08E-08,0.40553358,0.015019763
-4.98E-08,0.089328066,0.007114625
-4.88E-08,0.089328066,0.015019763
-4.78E-08,0.089328066,0.007114625
-4.68E-08,-0.0687747,0.27588934
-4.58E-08,0.089328066,0.14940712
-4.48E-08,0.24743083,0.038735177
-4.38E-08,0.089328066,-0.016600791
-4.28E-08,0.24743083,0.007114625
-4.18E-08,0.40553358,0.038735177
-4.08E-08,0.24743083,0.022924902
-3.98E-08,0.24743083,-0.000790514
-3.88E-08,0.089328066,-0.008695652
-3.78E-08,0.40553358,-0.008695652
-3.68E-08,0.40553358,0.022924902
-3.58E-08,0.56363636,-0.008695652
-3.48E-08,0.40553358,0.27588934
-3.38E-08,0.56363636,0.10988142
-3.28E-08,0.56363636,0.022924902
-3.18E-08,0.24743083,-0.032411069
-3.08E-08,0.40553358,0.007114625
-2.98E-08,0.56363636,0.015019763
-2.88E-08,0.56363636,-0.000790514
-2.78E-08,0.40553358,-0.016600791
-2.68E-08,0.40553358,0.007114625
-2.58E-08,0.72173911,0.015019763
-2.48E-08,0.40553358,0.007114625
-2.38E-08,0.87984192,-0.000790514
-2.28E-08,0.87984192,0.21264823
-2.18E-08,0.40553358,0.070355728
-2.08E-08,1.0379447,-0.008695652
-1.98E-08,0.87984192,-0.024505928
-1.88E-08,1.1960474,0.007114625
-1.78E-08,1.5122529,0.030830039
-1.68E-08,1.3541502,-0.000790514
-1.58E-08,1.3541502,-0.008695652
