0.023715414;0.047430828
0.050117344;0.047430828
0.03683918;-0.058176879
0.050117344;0.047430828
0.03683918;-0.26877472
0.03683918;0.047430828
0.03683918;-0.0050642295
0.01059165;-0.163167
0.050117344;-0.11067194
-0.015810277;-0.0050642295
0.01059165;-0.11067194
0.03683918;-0.0050642295
0.03683918;-0.058176879
0.023715414;-0.058176879
0.050117344;0.099925891
-0.002686512;-0.0050642295
0.023715414;0.20553359
0.023715414;0.099925891
0.03683918;-0.058176879
0.03683918;-0.26877472
0.050117344;0.099925891
0.01059165;0.047430828
0.03683918;-0.0050642295
0.03683918;0.047430828
0.03683918;-0.058176879
0.063241109;-0.163167
0.03683918;-0.163167
0.023715414;-0.058176879
0.050117344;-0.11067194
0.023715414;-0.11067194
0.01059165;-0.26877472
0.063241109;0.099925891
0.050117344;0.047430828
0.023715414;0.047430828
0.023715414;0.047430828
0.023715414;-0.11067194
-0.002686512;-0.0050642295
0.03683918;0.047430828
0.023715414;-0.0050642295
0.050117344;-0.058176879
0.023715414;-0.11067194
0.03683918;-0.0050642295
0.076364875;0.047430828
0.023715414;-0.11067194
-0.002686512;-0.11067194
0.050117344;-0.11067194
0.050117344;-0.0050642295
0.050117344;-0.163167
0.023715414;-0.11067194
0.050117344;-0.058176879
0.03683918;-0.058176879
0.023715414;-0.0050642295
0.03683918;-0.11067194
0.023715414;-0.0050642295
0.03683918;0.15303853
0.023715414;-0.058176879
0.063241109;-0.0050642295
0.03683918;0.099925891
0.03683918;-0.11067194
0.01059165;-0.11067194
0.050117344;-0.11067194
-0.002686512;0.15303853
0.03683918;-0.0050642295
0.050117344;0.047430828
0.023715414;0.047430828
0.01059165;0.047430828
0.023715414;-0.11067194
0.03683918;0.099925891
0.01059165;-0.0050642295
0.03683918;-0.0050642295
0.03683918;0.099925891
0.03683918;-0.0050642295
0.03683918;-0.0050642295
0.063241109;-0.0050642295
0.03683918;-0.11067194
0.03683918;-0.11067194
0.01059165;0.15303853
0.023715414;0.047430828
0.03683918;0.047430828
-0.002686512;-0.0050642295
0.03683918;-0.058176879
0.050117344;-0.163167
0.023715414;-0.11067194
0.03683918;-0.11067194
0.023715414;-0.11067194
0.03683918;-0.0050642295
0.03683918;0.047430828
0.023715414;0.047430828
0.050117344;-0.058176879
0.050117344;-0.0050642295
0.050117344;-0.11067194
0.076364875;-0.11067194
0.03683918;-0.11067194
0.03683918;-0.163167
0.023715414;0.099925891
0.03683918;-0.0050642295
0.03683918;-0.163167
0.03683918;0.047430828
0.050117344;-0.0050642295
0.03683918;-0.058176879
0.03683918;-0.11067194
0.023715414;-0.058176879
-0.002686512;-0.11067194
0.03683918;0.047430828
0.01059165;0.047430828
0.023715414;-0.0050642295
0.076364875;-0.11067194
0.03683918;0.047430828
0.023715414;-0.163167
0.076364875;-0.0050642295
0.050117344;0.047430828
0.050117344;0.15303853
-0.015810277;-0.0050642295
0.023715414;-0.163167
0.01059165;0.099925891
0.023715414;0.047430828
0.063241109;-0.058176879
0.023715414;0.047430828
0.03683918;0.047430828
0.050117344;-0.0050642295
0.050117344;0.047430828
0.050117344;-0.058176879
0.063241109;0.047430828
0.023715414;-0.0050642295
0.050117344;-0.0050642295
0.03683918;-0.11067194
0.023715414;-0.0050642295
0.03683918;-0.058176879
0.03683918;-0.058176879
0.023715414;0.099925891
0.050117344;0.047430828
-0.002686512;-0.163167
0.023715414;-0.11067194
0.01059165;0.047430828
0.050117344;-0.0050642295
0.023715414;0.047430828
0.03683918;-0.0050642295
0.050117344;-0.058176879
0.023715414;-0.163167
0.076364875;0.15303853
0.023715414;-0.058176879
0.023715414;-0.0050642295
0.03683918;0.047430828
0.03683918;0.099925891
0.050117344;-0.11067194
0.03683918;-0.11067194
0.023715414;-0.058176879
0.023715414;-0.058176879
0.050117344;-0.058176879
0.023715414;0.047430828
0.03683918;0.047430828
0.01059165;-0.11067194
0.03683918;-0.058176879
0.03683918;0.047430828
0.03683918;-0.058176879
0.023715414;0.047430828
0.076364875;-0.11067194
0.050117344;-0.11067194
0.03683918;-0.11067194
0.023715414;-0.058176879
0.063241109;-0.0050642295
0.03683918;-0.11067194
0.023715414;-0.11067194
0.050117344;-0.0050642295
0.023715414;-0.058176879
0.023715414;-0.058176879
0.023715414;0.047430828
0.03683918;0.099925891
0.03683918;-0.11067194
0.03683918;0.047430828
0.050117344;-0.11067194
0.03683918;-0.11067194
0.03683918;-0.0050642295
0.01059165;0.047430828
0.03683918;0.047430828
-0.015810277;-0.11067194
-0.002686512;0.099925891
0.023715414;-0.0050642295
0.050117344;-0.11067194
0.050117344;0.047430828
0.03683918;-0.058176879
0.063241109;-0.0050642295
0.03683918;-0.0050642295
0.023715414;-0.0050642295
0.03683918;-0.11067194
0.03683918;0.047430828
0.023715414;0.047430828
0.076364875;-0.11067194
0.063241109;-0.0050642295
0.050117344;-0.0050642295
0.063241109;-0.11067194
0.050117344;-0.058176879
0.076364875;-0.058176879
0.12916872;0.047430828
0.15541625;-0.11067194
0.15541625;0.047430828
0.22134387;0.047430828
0.27399334;-0.11067194
0.33992094;-0.11067194
0.44537425;-0.0050642295
0.72205412;-0.163167
0.98545575;-0.11067194
1.2094861;-0.11067194
1.9473505;-0.0050642295
2.8695652;0.047430828
3.3702755;0.047430828
3.8972332;-0.0050642295
4.5296445;0.20553359
4.661345;-0.058176879
4.7536745;-0.0050642295
4.8853755;0.099925891
5.0434785;-0.11067194
5.0039525;-0.11067194
5.0039525;-0.058176879
4.951303;-0.11067194
4.938025;-0.0050642295
4.779922;0.047430828
4.700871;0.047430828
4.6746235;-0.11067194
4.687747;-0.0050642295
4.6350975;0.15303853
4.6218195;0.047430828
4.6350975;-0.0050642295
4.6218195;-0.0050642295
4.6086955;-0.058176879
